year,iso3,var,element,settlement,dist,value
latest,MEX,educat,No education,rural,D1,26.3771
latest,MEX,educat,No education,urban,D2,15.40148
latest,MEX,educat,No education,rural,D2,22.77248
latest,MEX,educat,No education,urban,D3,12.83991
latest,MEX,educat,No education,rural,D3,19.58571
latest,MEX,educat,No education,urban,D4,10.80447
latest,MEX,educat,No education,rural,D4,18.38584
latest,MEX,educat,No education,urban,D5,10.13636
latest,MEX,educat,No education,rural,D5,16.57019
latest,MEX,educat,No education,urban,D6,8.27266
latest,MEX,educat,No education,rural,D6,16.04655
latest,MEX,educat,No education,urban,D7,7.48593
latest,MEX,educat,No education,rural,D7,14.81312
latest,MEX,educat,No education,urban,D8,5.93607
latest,MEX,educat,No education,rural,D8,14.5067
latest,MEX,educat,No education,urban,D9,4.11613
latest,MEX,educat,No education,rural,D9,12.8153
latest,MEX,educat,No education,urban,D10,2.19499
latest,MEX,educat,No education,rural,D10,10.7102
latest,MEX,educat,Primary Education,urban,D1,14.22956
latest,MEX,educat,Primary Education,rural,D1,15.41281
latest,MEX,educat,Primary Education,urban,D2,14.95028
latest,MEX,educat,Primary Education,rural,D2,14.73942
latest,MEX,educat,Primary Education,urban,D3,13.97116
latest,MEX,educat,Primary Education,rural,D3,15.1348
latest,MEX,educat,Primary Education,urban,D4,13.60713
latest,MEX,educat,Primary Education,rural,D4,15.39017
latest,MEX,educat,Primary Education,urban,D5,12.72016
latest,MEX,educat,Primary Education,rural,D5,14.64366
latest,MEX,educat,Primary Education,urban,D6,12.72686
latest,MEX,educat,Primary Education,rural,D6,15.44519
latest,MEX,educat,Primary Education,urban,D7,11.60837
latest,MEX,educat,Primary Education,rural,D7,15.07766
latest,MEX,educat,Primary Education,urban,D8,10.80768
latest,MEX,educat,Primary Education,rural,D8,14.25066
latest,MEX,educat,Primary Education,urban,D9,8.21519
latest,MEX,educat,Primary Education,rural,D9,13.37915
latest,MEX,educat,Primary Education,urban,D10,4.03247
latest,MEX,educat,Primary Education,rural,D10,11.34978
latest,MEX,educat,Secondary Education,urban,D1,32.08255
latest,MEX,educat,Secondary Education,rural,D1,22.97357
latest,MEX,educat,Secondary Education,urban,D2,35.77415
latest,MEX,educat,Secondary Education,rural,D2,30.05296
latest,MEX,educat,Secondary Education,urban,D3,40.49789
latest,MEX,educat,Secondary Education,rural,D3,32.17459
latest,MEX,educat,Secondary Education,urban,D4,42.90626
latest,MEX,educat,Secondary Education,rural,D4,34.18121
latest,MEX,educat,Secondary Education,urban,D5,44.98515
latest,MEX,educat,Secondary Education,rural,D5,37.25352
latest,MEX,educat,Secondary Education,urban,D6,46.97345
latest,MEX,educat,Secondary Education,rural,D6,38.66127
latest,MEX,educat,Secondary Education,urban,D7,49.39037
latest,MEX,educat,Secondary Education,rural,D7,40.86318
latest,MEX,educat,Secondary Education,urban,D8,48.30165
latest,MEX,educat,Secondary Education,rural,D8,42.14476
latest,MEX,educat,Secondary Education,urban,D9,46.8085
latest,MEX,educat,Secondary Education,rural,D9,40.40163
latest,MEX,educat,Secondary Education,urban,D10,36.25583
latest,MEX,educat,Secondary Education,rural,D10,39.21376
latest,MEX,educat,Tertiary Education,urban,D1,2.5485
latest,MEX,educat,Tertiary Education,rural,D1,0.41884
latest,MEX,educat,Tertiary Education,urban,D2,2.41587
latest,MEX,educat,Tertiary Education,rural,D2,0.7499
latest,MEX,educat,Tertiary Education,urban,D3,3.16851
latest,MEX,educat,Tertiary Education,rural,D3,1.28809
latest,MEX,educat,Tertiary Education,urban,D4,3.95433
latest,MEX,educat,Tertiary Education,rural,D4,1.71894
latest,MEX,educat,Tertiary Education,urban,D5,5.30257
latest,MEX,educat,Tertiary Education,rural,D5,2.19137
latest,MEX,educat,Tertiary Education,urban,D6,6.12979
latest,MEX,educat,Tertiary Education,rural,D6,3.261
latest,MEX,educat,Tertiary Education,urban,D7,8.02034
latest,MEX,educat,Tertiary Education,rural,D7,3.98684
latest,MEX,educat,Tertiary Education,urban,D8,13.25359
latest,MEX,educat,Tertiary Education,rural,D8,6.34905
latest,MEX,educat,Tertiary Education,urban,D9,21.45364
latest,MEX,educat,Tertiary Education,rural,D9,11.29955
latest,MEX,educat,Tertiary Education,urban,D10,41.54584
latest,MEX,educat,Tertiary Education,rural,D10,20.19502
latest,MEX,inequality_index,gini,urban,0,0.45135
latest,MEX,inequality_index,gini,rural,0,0.43816
latest,MEX,inequality_index,absolute_poverty,urban,0,0.105314
latest,MEX,inequality_index,absolute_poverty,rural,0,0.368818
latest,MEX,household_size,,urban,D1,4.66902685165405
latest,MEX,household_size,,rural,D1,5.09863519668579
latest,MEX,household_size,,urban,D2,4.81038379669189
latest,MEX,household_size,,rural,D2,4.8747501373291
latest,MEX,household_size,,urban,D3,4.73380327224731
latest,MEX,household_size,,rural,D3,4.83846044540405
latest,MEX,household_size,,urban,D4,4.78424739837646
latest,MEX,household_size,,rural,D4,4.82662773132324
latest,MEX,household_size,,urban,D5,4.70770692825317
latest,MEX,household_size,,rural,D5,4.7440824508667
latest,MEX,household_size,,urban,D6,4.69619560241699
latest,MEX,household_size,,rural,D6,4.72344160079956
latest,MEX,household_size,,urban,D7,4.46858978271484
latest,MEX,household_size,,rural,D7,4.49331665039063
latest,MEX,household_size,,urban,D8,4.41590356826782
latest,MEX,household_size,,rural,D8,4.48431921005249
latest,MEX,household_size,,urban,D9,4.00464868545532
latest,MEX,household_size,,rural,D9,4.24182796478271
latest,MEX,household_size,,urban,D10,3.60937261581421
latest,MEX,household_size,,rural,D10,3.82497525215149
latest,MEX,expenditure_decile,,urban,D1,4.75494262910345
latest,MEX,expenditure_decile,,rural,D1,3.94997049144937
latest,MEX,expenditure_decile,,urban,D2,5.08196582225581
latest,MEX,expenditure_decile,,rural,D2,5.24697727176658
latest,MEX,expenditure_decile,,urban,D3,5.88169649189185
latest,MEX,expenditure_decile,,rural,D3,6.27012498217055
latest,MEX,expenditure_decile,,urban,D4,6.6655933843335
latest,MEX,expenditure_decile,,rural,D4,7.00975445288792
latest,MEX,expenditure_decile,,urban,D5,7.55775802251218
latest,MEX,expenditure_decile,,rural,D5,8.06601236087669
latest,MEX,expenditure_decile,,urban,D6,8.42003783762654
latest,MEX,expenditure_decile,,rural,D6,9.11489655482612
latest,MEX,expenditure_decile,,urban,D7,9.56449669486818
latest,MEX,expenditure_decile,,rural,D7,10.3158137681636
latest,MEX,expenditure_decile,,urban,D8,11.5543449638725
latest,MEX,expenditure_decile,,rural,D8,12.4053624277833
latest,MEX,expenditure_decile,,urban,D9,14.9987484445344
latest,MEX,expenditure_decile,,rural,D9,15.5230192410114
latest,MEX,expenditure_decile,,urban,D10,30.2753583381051
latest,MEX,expenditure_decile,,rural,D10,26.0480389405138
latest,MEX,income_decile,,urban,D1,1.76227627155117
latest,MEX,income_decile,,rural,D1,1.66618011819953
latest,MEX,income_decile,,urban,D2,3.24021744854749
latest,MEX,income_decile,,rural,D2,3.27148126725122
latest,MEX,income_decile,,urban,D3,4.26777916689848
latest,MEX,income_decile,,rural,D3,4.28043221440507
latest,MEX,income_decile,,urban,D4,5.19994603182792
latest,MEX,income_decile,,rural,D4,5.2733283963063
latest,MEX,income_decile,,urban,D5,6.23260212254314
latest,MEX,income_decile,,rural,D5,6.322023136864
latest,MEX,income_decile,,urban,D6,7.40526109915574
latest,MEX,income_decile,,rural,D6,7.53949863844205
latest,MEX,income_decile,,urban,D7,8.99260198621654
latest,MEX,income_decile,,rural,D7,9.08403956902011
latest,MEX,income_decile,,urban,D8,11.1838494358228
latest,MEX,income_decile,,rural,D8,11.3454373783993
latest,MEX,income_decile,,urban,D9,15.3715387136033
latest,MEX,income_decile,,rural,D9,15.3092289657028
latest,MEX,income_decile,,urban,D10,36.3439277238334
latest,MEX,income_decile,,rural,D10,35.9083503154096
latest,MEX,,,urban,,2.488167
latest,MEX,,,rural,,2.59592
latest,PER,expcat_input,food,urban,D1,43.18904
latest,PER,expcat_input,food,rural,D1,52.35784
latest,PER,expcat_input,food,urban,D2,43.51199
latest,PER,expcat_input,food,rural,D2,48.27061
latest,PER,expcat_input,food,urban,D3,41.11187
latest,PER,expcat_input,food,rural,D3,43.90928
latest,PER,expcat_input,food,urban,D4,38.09972
latest,PER,expcat_input,food,rural,D4,43.34172
latest,PER,expcat_input,food,urban,D5,37.18815
latest,PER,expcat_input,food,rural,D5,39.63003
latest,PER,expcat_input,food,urban,D6,34.2823
latest,PER,expcat_input,food,rural,D6,37.39475
latest,PER,expcat_input,food,urban,D7,32.99192
latest,PER,expcat_input,food,rural,D7,36.71162
latest,PER,expcat_input,food,urban,D8,30.30902
latest,PER,expcat_input,food,rural,D8,32.59498
latest,PER,expcat_input,food,urban,D9,28.1508
latest,PER,expcat_input,food,rural,D9,33.26039
latest,PER,expcat_input,food,urban,D10,23.07285
latest,PER,expcat_input,food,rural,D10,32.61545
latest,PER,expcat_input,energy_housing,urban,D1,9.04921
latest,PER,expcat_input,energy_housing,rural,D1,5.06696
latest,PER,expcat_input,energy_housing,urban,D2,8.10446
latest,PER,expcat_input,energy_housing,rural,D2,4.67707
latest,PER,expcat_input,energy_housing,urban,D3,8.05309
latest,PER,expcat_input,energy_housing,rural,D3,4.94009
latest,PER,expcat_input,energy_housing,urban,D4,7.82336
latest,PER,expcat_input,energy_housing,rural,D4,4.95353
latest,PER,expcat_input,energy_housing,urban,D5,7.73549
latest,PER,expcat_input,energy_housing,rural,D5,5.26851
latest,PER,expcat_input,energy_housing,urban,D6,7.80296
latest,PER,expcat_input,energy_housing,rural,D6,5.15233
latest,PER,expcat_input,energy_housing,urban,D7,7.75956
latest,PER,expcat_input,energy_housing,rural,D7,5.27238
latest,PER,expcat_input,energy_housing,urban,D8,7.46109
latest,PER,expcat_input,energy_housing,rural,D8,5.78195
latest,PER,expcat_input,energy_housing,urban,D9,7.6942
latest,PER,expcat_input,energy_housing,rural,D9,5.78487
latest,PER,expcat_input,energy_housing,urban,D10,7.99322
latest,PER,expcat_input,energy_housing,rural,D10,5.43328
latest,PER,expcat_input,energy_transportation,urban,D1,4.5471
latest,PER,expcat_input,energy_transportation,rural,D1,3.72186
latest,PER,expcat_input,energy_transportation,urban,D2,4.72442
latest,PER,expcat_input,energy_transportation,rural,D2,4.00719
latest,PER,expcat_input,energy_transportation,urban,D3,5.63124
latest,PER,expcat_input,energy_transportation,rural,D3,5.11241
latest,PER,expcat_input,energy_transportation,urban,D4,6.1778
latest,PER,expcat_input,energy_transportation,rural,D4,5.83637
latest,PER,expcat_input,energy_transportation,urban,D5,6.90894
latest,PER,expcat_input,energy_transportation,rural,D5,6.47953
latest,PER,expcat_input,energy_transportation,urban,D6,7.57714
latest,PER,expcat_input,energy_transportation,rural,D6,7.5387
latest,PER,expcat_input,energy_transportation,urban,D7,7.70879
latest,PER,expcat_input,energy_transportation,rural,D7,6.821
latest,PER,expcat_input,energy_transportation,urban,D8,8.46307
latest,PER,expcat_input,energy_transportation,rural,D8,8.32063
latest,PER,expcat_input,energy_transportation,urban,D9,8.7713
latest,PER,expcat_input,energy_transportation,rural,D9,8.60261
latest,PER,expcat_input,energy_transportation,urban,D10,9.72743
latest,PER,expcat_input,energy_transportation,rural,D10,7.77224
latest,PER,incomecat,other,urban,D1,
latest,PER,incomecat,other,rural,D1,
latest,PER,incomecat,other,urban,D2,
latest,PER,incomecat,other,rural,D2,
latest,PER,incomecat,other,urban,D3,
latest,PER,incomecat,other,rural,D3,
latest,PER,incomecat,other,urban,D4,
latest,PER,incomecat,other,rural,D4,
latest,PER,incomecat,other,urban,D5,
latest,PER,incomecat,other,rural,D5,
latest,PER,incomecat,other,urban,D6,
latest,PER,incomecat,other,rural,D6,
latest,PER,incomecat,other,urban,D7,
latest,PER,incomecat,other,rural,D7,
latest,PER,incomecat,other,urban,D8,
latest,PER,incomecat,other,rural,D8,
latest,PER,incomecat,other,urban,D9,
latest,PER,incomecat,other,rural,D9,
latest,PER,incomecat,other,urban,D10,
latest,PER,incomecat,other,rural,D10,
latest,PER,incomecat,labour,urban,D1,37.17986
latest,PER,incomecat,labour,rural,D1,16.27441
latest,PER,incomecat,labour,urban,D2,67.33655
latest,PER,incomecat,labour,rural,D2,71.12126
latest,PER,incomecat,labour,urban,D3,76.13378
latest,PER,incomecat,labour,rural,D3,81.61707
latest,PER,incomecat,labour,urban,D4,81.2866
latest,PER,incomecat,labour,rural,D4,86.90214
latest,PER,incomecat,labour,urban,D5,83.73213
latest,PER,incomecat,labour,rural,D5,89.18155
latest,PER,incomecat,labour,urban,D6,84.7587
latest,PER,incomecat,labour,rural,D6,89.67564
latest,PER,incomecat,labour,urban,D7,86.8182
latest,PER,incomecat,labour,rural,D7,91.51316
latest,PER,incomecat,labour,urban,D8,87.38902
latest,PER,incomecat,labour,rural,D8,90.54481
latest,PER,incomecat,labour,urban,D9,86.98761
latest,PER,incomecat,labour,rural,D9,90.61133
latest,PER,incomecat,labour,urban,D10,86.35398
latest,PER,incomecat,labour,rural,D10,90.47633
latest,PER,incomecat,capital,urban,D1,5.82994
latest,PER,incomecat,capital,rural,D1,0.35644
latest,PER,incomecat,capital,urban,D2,1.91761
latest,PER,incomecat,capital,rural,D2,0.44697
latest,PER,incomecat,capital,urban,D3,1.35954
latest,PER,incomecat,capital,rural,D3,0.60251
latest,PER,incomecat,capital,urban,D4,1.07649
latest,PER,incomecat,capital,rural,D4,0.75968
latest,PER,incomecat,capital,urban,D5,1.52176
latest,PER,incomecat,capital,rural,D5,0.71796
latest,PER,incomecat,capital,urban,D6,1.62712
latest,PER,incomecat,capital,rural,D6,1.24931
latest,PER,incomecat,capital,urban,D7,1.65312
latest,PER,incomecat,capital,rural,D7,0.60769
latest,PER,incomecat,capital,urban,D8,2.16573
latest,PER,incomecat,capital,rural,D8,1.71073
latest,PER,incomecat,capital,urban,D9,2.21824
latest,PER,incomecat,capital,rural,D9,3.17198
latest,PER,incomecat,capital,urban,D10,4.00478
latest,PER,incomecat,capital,rural,D10,3.98476
latest,PER,incomecat,transfers,urban,D1,56.99019
latest,PER,incomecat,transfers,rural,D1,83.36915
latest,PER,incomecat,transfers,urban,D2,30.74584
latest,PER,incomecat,transfers,rural,D2,28.43176
latest,PER,incomecat,transfers,urban,D3,22.50668
latest,PER,incomecat,transfers,rural,D3,17.78042
latest,PER,incomecat,transfers,urban,D4,17.63692
latest,PER,incomecat,transfers,rural,D4,12.33818
latest,PER,incomecat,transfers,urban,D5,14.74611
latest,PER,incomecat,transfers,rural,D5,10.10049
latest,PER,incomecat,transfers,urban,D6,13.61418
latest,PER,incomecat,transfers,rural,D6,9.07505
latest,PER,incomecat,transfers,urban,D7,11.52868
latest,PER,incomecat,transfers,rural,D7,7.87915
latest,PER,incomecat,transfers,urban,D8,10.44525
latest,PER,incomecat,transfers,rural,D8,7.74446
latest,PER,incomecat,transfers,urban,D9,10.79414
latest,PER,incomecat,transfers,rural,D9,6.21668
latest,PER,incomecat,transfers,urban,D10,9.64124
latest,PER,incomecat,transfers,rural,D10,5.53891
latest,PER,incomecat,other,urban,D1,1.00000000058387e-05
latest,PER,incomecat,other,rural,D1,0
latest,PER,incomecat,other,urban,D2,0
latest,PER,incomecat,other,rural,D2,1.00000000058387e-05
latest,PER,incomecat,other,urban,D3,0
latest,PER,incomecat,other,rural,D3,0
latest,PER,incomecat,other,urban,D4,-1.00000000058387e-05
latest,PER,incomecat,other,rural,D4,0
latest,PER,incomecat,other,urban,D5,0
latest,PER,incomecat,other,rural,D5,0
latest,PER,incomecat,other,urban,D6,0
latest,PER,incomecat,other,rural,D6,0
latest,PER,incomecat,other,urban,D7,0
latest,PER,incomecat,other,rural,D7,0
latest,PER,incomecat,other,urban,D8,0
latest,PER,incomecat,other,rural,D8,0
latest,PER,incomecat,other,urban,D9,9.99999999473644e-06
latest,PER,incomecat,other,rural,D9,9.99999999473644e-06
latest,PER,incomecat,other,urban,D10,0
latest,PER,incomecat,other,rural,D10,0
latest,PER,savings_rate,,urban,D1,-1826.417
latest,PER,savings_rate,,rural,D1,-417.78
latest,PER,savings_rate,,urban,D2,-94.36406
latest,PER,savings_rate,,rural,D2,-59.76605
latest,PER,savings_rate,,urban,D3,-41.66377
latest,PER,savings_rate,,rural,D3,-17.52303
latest,PER,savings_rate,,urban,D4,-20.83959
latest,PER,savings_rate,,rural,D4,1.89086
latest,PER,savings_rate,,urban,D5,-6.78721
latest,PER,savings_rate,,rural,D5,14.28022
latest,PER,savings_rate,,urban,D6,1.74231
latest,PER,savings_rate,,rural,D6,22.23455
latest,PER,savings_rate,,urban,D7,11.77204
latest,PER,savings_rate,,rural,D7,27.29949
latest,PER,savings_rate,,urban,D8,21.54473
latest,PER,savings_rate,,rural,D8,36.90549
latest,PER,savings_rate,,urban,D9,29.16514
latest,PER,savings_rate,,rural,D9,41.97245
latest,PER,savings_rate,,urban,D10,40.87847
latest,PER,savings_rate,,rural,D10,58.33513
latest,PER,educat,No education,urban,D1,27.69977
latest,PER,educat,No education,rural,D1,37.6045
latest,PER,educat,No education,urban,D2,21.24639
latest,PER,educat,No education,rural,D2,29.29715
latest,PER,educat,No education,urban,D3,14.75816
latest,PER,educat,No education,rural,D3,24.29924
latest,PER,educat,No education,urban,D4,10.68171
latest,PER,educat,No education,rural,D4,21.30032
latest,PER,educat,No education,urban,D5,9.49051
latest,PER,educat,No education,rural,D5,19.63129
latest,PER,educat,No education,urban,D6,7.90641
latest,PER,educat,No education,rural,D6,16.91517
latest,PER,educat,No education,urban,D7,7.7328
latest,PER,educat,No education,rural,D7,14.19152
latest,PER,educat,No education,urban,D8,5.34911
latest,PER,educat,No education,rural,D8,12.25556
latest,PER,educat,No education,urban,D9,3.62753
latest,PER,educat,No education,rural,D9,10.26914
latest,PER,educat,No education,urban,D10,2.66476
latest,PER,educat,No education,rural,D10,12.00153
latest,PER,educat,Primary Education,urban,D1,14.65139
latest,PER,educat,Primary Education,rural,D1,18.17337
latest,PER,educat,Primary Education,urban,D2,16.25111
latest,PER,educat,Primary Education,rural,D2,18.87315
latest,PER,educat,Primary Education,urban,D3,14.08434
latest,PER,educat,Primary Education,rural,D3,19.78623
latest,PER,educat,Primary Education,urban,D4,13.82744
latest,PER,educat,Primary Education,rural,D4,19.67879
latest,PER,educat,Primary Education,urban,D5,12.2931
latest,PER,educat,Primary Education,rural,D5,19.20923
latest,PER,educat,Primary Education,urban,D6,11.54866
latest,PER,educat,Primary Education,rural,D6,20.66811
latest,PER,educat,Primary Education,urban,D7,10.12764
latest,PER,educat,Primary Education,rural,D7,17.28145
latest,PER,educat,Primary Education,urban,D8,9.04027
latest,PER,educat,Primary Education,rural,D8,18.13378
latest,PER,educat,Primary Education,urban,D9,7.65352
latest,PER,educat,Primary Education,rural,D9,12.8123
latest,PER,educat,Primary Education,urban,D10,4.03757
latest,PER,educat,Primary Education,rural,D10,14.91326
latest,PER,educat,Secondary Education,urban,D1,28.4632
latest,PER,educat,Secondary Education,rural,D1,14.46896
latest,PER,educat,Secondary Education,urban,D2,30.96357
latest,PER,educat,Secondary Education,rural,D2,18.75867
latest,PER,educat,Secondary Education,urban,D3,36.15008
latest,PER,educat,Secondary Education,rural,D3,22.64069
latest,PER,educat,Secondary Education,urban,D4,37.4145
latest,PER,educat,Secondary Education,rural,D4,25.27827
latest,PER,educat,Secondary Education,urban,D5,40.78548
latest,PER,educat,Secondary Education,rural,D5,28.33313
latest,PER,educat,Secondary Education,urban,D6,43.81546
latest,PER,educat,Secondary Education,rural,D6,30.28123
latest,PER,educat,Secondary Education,urban,D7,43.35027
latest,PER,educat,Secondary Education,rural,D7,34.07094
latest,PER,educat,Secondary Education,urban,D8,45.73067
latest,PER,educat,Secondary Education,rural,D8,35.22039
latest,PER,educat,Secondary Education,urban,D9,43.38955
latest,PER,educat,Secondary Education,rural,D9,34.78287
latest,PER,educat,Secondary Education,urban,D10,33.08735
latest,PER,educat,Secondary Education,rural,D10,33.65254
latest,PER,educat,Tertiary Education,urban,D1,6.52275
latest,PER,educat,Tertiary Education,rural,D1,0.60566
latest,PER,educat,Tertiary Education,urban,D2,4.43579
latest,PER,educat,Tertiary Education,rural,D2,0.71417
latest,PER,educat,Tertiary Education,urban,D3,5.32974
latest,PER,educat,Tertiary Education,rural,D3,1.38888
latest,PER,educat,Tertiary Education,urban,D4,7.3245
latest,PER,educat,Tertiary Education,rural,D4,2.00433
latest,PER,educat,Tertiary Education,urban,D5,8.97068
latest,PER,educat,Tertiary Education,rural,D5,3.71847
latest,PER,educat,Tertiary Education,urban,D6,11.25964
latest,PER,educat,Tertiary Education,rural,D6,4.89081
latest,PER,educat,Tertiary Education,urban,D7,15.17314
latest,PER,educat,Tertiary Education,rural,D7,7.70863
latest,PER,educat,Tertiary Education,urban,D8,18.84793
latest,PER,educat,Tertiary Education,rural,D8,10.71027
latest,PER,educat,Tertiary Education,urban,D9,26.44984
latest,PER,educat,Tertiary Education,rural,D9,18.36939
latest,PER,educat,Tertiary Education,urban,D10,43.59844
latest,PER,educat,Tertiary Education,rural,D10,20.3207
latest,PER,inequality_index,gini,urban,0,0.42648
latest,PER,inequality_index,gini,rural,0,0.49658
latest,PER,inequality_index,absolute_poverty,urban,0,0.133294
latest,PER,inequality_index,absolute_poverty,rural,0,0.640116
latest,PER,household_size,,urban,D1,3.63493895530701
latest,PER,household_size,,rural,D1,4.29961061477661
latest,PER,household_size,,urban,D2,4.29444885253906
latest,PER,household_size,,rural,D2,4.60159683227539
latest,PER,household_size,,urban,D3,4.49207305908203
latest,PER,household_size,,rural,D3,4.71084308624268
latest,PER,household_size,,urban,D4,5.04206657409668
latest,PER,household_size,,rural,D4,4.63728713989258
latest,PER,household_size,,urban,D5,4.65195608139038
latest,PER,household_size,,rural,D5,4.77538347244263
latest,PER,household_size,,urban,D6,4.73376655578613
latest,PER,household_size,,rural,D6,4.66425943374634
latest,PER,household_size,,urban,D7,4.73170518875122
latest,PER,household_size,,rural,D7,4.63062810897827
latest,PER,household_size,,urban,D8,4.70513343811035
latest,PER,household_size,,rural,D8,4.08715057373047
latest,PER,household_size,,urban,D9,4.61103487014771
latest,PER,household_size,,rural,D9,4.27239179611206
latest,PER,household_size,,urban,D10,3.98258423805237
latest,PER,household_size,,rural,D10,3.80468702316284
latest,PER,expenditure_decile,,urban,D1,8.06538321580286
latest,PER,expenditure_decile,,rural,D1,5.40056908430665
latest,PER,expenditure_decile,,urban,D2,6.36983456306374
latest,PER,expenditure_decile,,rural,D2,6.29412577111265
latest,PER,expenditure_decile,,urban,D3,7.04413153830699
latest,PER,expenditure_decile,,rural,D3,7.23799356269296
latest,PER,expenditure_decile,,urban,D4,7.81893439440157
latest,PER,expenditure_decile,,rural,D4,8.09484292736107
latest,PER,expenditure_decile,,urban,D5,8.70095436591247
latest,PER,expenditure_decile,,rural,D5,8.91562809743579
latest,PER,expenditure_decile,,urban,D6,9.92925624814131
latest,PER,expenditure_decile,,rural,D6,10.0192767489372
latest,PER,expenditure_decile,,urban,D7,10.8592279072149
latest,PER,expenditure_decile,,rural,D7,11.442666977984
latest,PER,expenditure_decile,,urban,D8,12.1627267540308
latest,PER,expenditure_decile,,rural,D8,12.9003210078484
latest,PER,expenditure_decile,,urban,D9,14.4513953571323
latest,PER,expenditure_decile,,rural,D9,15.089499918192
latest,PER,expenditure_decile,,urban,D10,22.6635388717959
latest,PER,expenditure_decile,,rural,D10,20.0056449884359
latest,PER,income_decile,,urban,D1,0.793846200821775
latest,PER,income_decile,,rural,D1,0.927866239275496
latest,PER,income_decile,,urban,D2,2.70605819763196
latest,PER,income_decile,,rural,D2,2.48910051353966
latest,PER,income_decile,,urban,D3,4.02176494470179
latest,PER,income_decile,,rural,D3,3.83013139401924
latest,PER,income_decile,,urban,D4,5.23470032679075
latest,PER,income_decile,,rural,D4,5.14391108584797
latest,PER,income_decile,,urban,D5,6.59394349497296
latest,PER,income_decile,,rural,D5,6.46630355484466
latest,PER,income_decile,,urban,D6,8.19440466260462
latest,PER,income_decile,,rural,D6,8.02303703138142
latest,PER,income_decile,,urban,D7,9.98896561332863
latest,PER,income_decile,,rural,D7,9.84162153953844
latest,PER,income_decile,,urban,D8,12.5429532186706
latest,PER,income_decile,,rural,D8,12.66129106547
latest,PER,income_decile,,urban,D9,16.5667712126226
latest,PER,income_decile,,rural,D9,16.3511879105092
latest,PER,income_decile,,urban,D10,33.3565921278543
latest,PER,income_decile,,rural,D10,34.2655496655739
latest,PER,,,urban,,2.543506
latest,PER,,,rural,,2.457278
latest,VNM,expcat_input,food,urban,D1,55.09737
latest,VNM,expcat_input,food,rural,D1,61.03633
latest,VNM,expcat_input,food,urban,D2,51.86402
latest,VNM,expcat_input,food,rural,D2,57.49289
latest,VNM,expcat_input,food,urban,D3,48.12359
latest,VNM,expcat_input,food,rural,D3,52.86878
latest,VNM,expcat_input,food,urban,D4,45.53312
latest,VNM,expcat_input,food,rural,D4,49.15262
latest,VNM,expcat_input,food,urban,D5,43.0816
latest,VNM,expcat_input,food,rural,D5,48.15502
latest,VNM,expcat_input,food,urban,D6,40.07501
latest,VNM,expcat_input,food,rural,D6,46.61428
latest,VNM,expcat_input,food,urban,D7,40.99694
latest,VNM,expcat_input,food,rural,D7,45.31247
latest,VNM,expcat_input,food,urban,D8,37.70798
latest,VNM,expcat_input,food,rural,D8,44.14158
latest,VNM,expcat_input,food,urban,D9,36.0891
latest,VNM,expcat_input,food,rural,D9,41.20561
latest,VNM,expcat_input,food,urban,D10,31.93647
latest,VNM,expcat_input,food,rural,D10,39.56057
latest,VNM,expcat_input,energy_housing,urban,D1,9.19638
latest,VNM,expcat_input,energy_housing,rural,D1,9.83512
latest,VNM,expcat_input,energy_housing,urban,D2,10.52254
latest,VNM,expcat_input,energy_housing,rural,D2,9.68771
latest,VNM,expcat_input,energy_housing,urban,D3,11.0733
latest,VNM,expcat_input,energy_housing,rural,D3,10.53532
latest,VNM,expcat_input,energy_housing,urban,D4,11.49117
latest,VNM,expcat_input,energy_housing,rural,D4,10.61601
latest,VNM,expcat_input,energy_housing,urban,D5,11.8385
latest,VNM,expcat_input,energy_housing,rural,D5,11.16649
latest,VNM,expcat_input,energy_housing,urban,D6,11.3972
latest,VNM,expcat_input,energy_housing,rural,D6,10.85988
latest,VNM,expcat_input,energy_housing,urban,D7,11.63967
latest,VNM,expcat_input,energy_housing,rural,D7,11.07683
latest,VNM,expcat_input,energy_housing,urban,D8,12.12704
latest,VNM,expcat_input,energy_housing,rural,D8,10.69919
latest,VNM,expcat_input,energy_housing,urban,D9,11.86969
latest,VNM,expcat_input,energy_housing,rural,D9,10.90216
latest,VNM,expcat_input,energy_housing,urban,D10,11.59087
latest,VNM,expcat_input,energy_housing,rural,D10,10.57401
latest,VNM,expcat_input,energy_transportation,urban,D1,1.03302
latest,VNM,expcat_input,energy_transportation,rural,D1,1.70965
latest,VNM,expcat_input,energy_transportation,urban,D2,1.42655
latest,VNM,expcat_input,energy_transportation,rural,D2,2.29664
latest,VNM,expcat_input,energy_transportation,urban,D3,2.1635
latest,VNM,expcat_input,energy_transportation,rural,D3,2.31262
latest,VNM,expcat_input,energy_transportation,urban,D4,2.07938
latest,VNM,expcat_input,energy_transportation,rural,D4,2.87836
latest,VNM,expcat_input,energy_transportation,urban,D5,2.11915
latest,VNM,expcat_input,energy_transportation,rural,D5,2.97731
latest,VNM,expcat_input,energy_transportation,urban,D6,2.83108
latest,VNM,expcat_input,energy_transportation,rural,D6,2.99879
latest,VNM,expcat_input,energy_transportation,urban,D7,2.4903
latest,VNM,expcat_input,energy_transportation,rural,D7,3.22356
latest,VNM,expcat_input,energy_transportation,urban,D8,2.68867
latest,VNM,expcat_input,energy_transportation,rural,D8,3.54357
latest,VNM,expcat_input,energy_transportation,urban,D9,2.95664
